exec_name,block_size,variant,throughput,time_ms,exp,n
cu9_reduction_add_to1_512_1,512,1,12449848159.859257,0.05264,16,65536
cu9_reduction_add_to1_512_1,512,1,18626648272.26886,0.070368,17,131072
cu9_reduction_add_to1_512_1,512,1,28845070707.82402,0.09088,18,262144
cu9_reduction_add_to1_512_1,512,1,35143715422.700584,0.149184,19,524288
cu9_reduction_add_to1_512_1,512,1,43263796602.33972,0.242368,20,1048576
cu9_reduction_add_to1_512_1,512,1,49175357997.75501,0.426464,21,2097152
cu9_reduction_add_to1_512_1,512,1,51625506957.0007,0.812448,22,4194304
cu9_reduction_add_to1_512_1,512,1,50995817493.03453,1.64496,23,8388608
cu9_reduction_add_to1_512_1,512,1,51860923227.44053,3.23504,24,16777216
cu9_reduction_add_to1_512_1,512,1,52295185526.307076,6.416352,25,33554432
cu9_reduction_add_to1_512_1,512,1,52575881579.44667,12.764192,26,67108864
cu9_reduction_add_to1_512_1,512,1,52721536455.01034,25.457856,27,134217728
cu9_reduction_add_to1_512_1,512,1,52728363420.42492,50.90912,28,268435456
cu9_reduction_add_to1_1024_1,1024,1,63291138.580575,0.040448,8,256
cu9_reduction_add_to1_1024_1,1024,1,129345190.3142,0.039584,9,512
cu9_reduction_add_to1_1024_1,1024,1,271646859.402008,0.037696,10,1024
cu9_reduction_add_to1_1024_1,1024,1,417209906.016447,0.049088,11,2048
cu9_reduction_add_to1_1024_1,1024,1,849369603.910195,0.048224,12,4096
cu9_reduction_add_to1_1024_1,1024,1,1690885077.178231,0.048448,13,8192
cu9_reduction_add_to1_1024_1,1024,1,3202001288.689234,0.051168,14,16384
cu9_reduction_add_to1_1024_1,1024,1,6313193659.856424,0.051904,15,32768
cu9_reduction_add_to1_1024_1,1024,1,9888942631.573574,0.066272,16,65536
cu9_reduction_add_to1_1024_1,1024,1,15086555954.195868,0.08688,17,131072
cu9_reduction_add_to1_1024_1,1024,1,20850089243.03055,0.125728,18,262144
cu9_reduction_add_to1_1024_1,1024,1,26593085800.016216,0.197152,19,524288
cu9_reduction_add_to1_1024_1,1024,1,30368860136.760708,0.34528,20,1048576
cu9_reduction_add_to1_1024_1,1024,1,31528913414.551643,0.665152,21,2097152
cu9_reduction_add_to1_1024_1,1024,1,32566090001.14003,1.287936,22,4194304
cu9_reduction_add_to1_1024_1,1024,1,28579652018.21564,2.935168,23,8388608
cu9_reduction_add_to1_1024_1,1024,1,28909805887.613125,5.803296,24,16777216
cu9_reduction_add_to1_1024_1,1024,1,29090021043.58251,11.534688,25,33554432
cu9_reduction_add_to1_1024_1,1024,1,29191819846.32143,22.988928,26,67108864
cu9_reduction_add_to1_1024_1,1024,1,29210666316.61837,45.948191,27,134217728
cu9_reduction_add_to1_1024_1,1024,1,29229445167.675365,91.837342,28,268435456
cu9_reduction_add_to1_64_2,64,2,62794347.692161,0.040768,8,256
cu9_reduction_add_to1_64_2,64,2,128617363.433697,0.039808,9,512
cu9_reduction_add_to1_64_2,64,2,251770260.88178,0.040672,10,1024
cu9_reduction_add_to1_64_2,64,2,520325196.389954,0.03936,11,2048
cu9_reduction_add_to1_64_2,64,2,1058726224.780246,0.038688,12,4096
cu9_reduction_add_to1_64_2,64,2,2140468218.993353,0.038272,13,8192
